2 3 4 0 0 21 7 79 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 80 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 118 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 37 19 55 45 41 0 0 0 0 0 29 0 0 0 0 0 11 0 0 0
2 3 4 0 0 21 7 82 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 120 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 34 19 38 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 37 19 55 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 0 0 21 7 107 12 0 0 0 0 0 108 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 10 0 96 19 97 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 99 23 0 0 0 0 0 0 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 88 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 53 19 52 31 51 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 90 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 92 19 93 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 118 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 46 19 48 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 39 19 40 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 0 0 21 7 67 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 37 19 55 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 0 0 21 7 73 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 115 12 0 0 0 0 0 47 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 100 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 34 19 50 45 41 0 0 0 0 0 29 0 0 0 0 0 11 0 0 0
2 3 4 0 0 21 7 67 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 83 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 0 25 0 14 7 91 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 121 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 58 19 63 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 56 19 57 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 65 23 0 0 0 0 0 76 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 109 12 0 0 0 0 0 110 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 107 12 0 0 0 0 0 108 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 49 19 54 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 112 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 34 19 38 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 0 0 21 7 69 23 0 0 0 0 0 68 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 64 19 62 31 61 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 53 19 52 31 51 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 91 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 100 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 53 19 52 31 51 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 46 19 48 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 99 23 0 0 0 0 0 0 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 109 12 0 0 0 0 0 110 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 56 19 57 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 58 19 63 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 82 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 49 19 54 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 34 19 50 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 64 19 62 31 61 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 74 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 118 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 34 19 38 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 37 19 55 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 10 0 56 19 57 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 79 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 89 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 102 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 10 0 58 19 63 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 75 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 46 19 48 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 94 19 95 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 86 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 99 23 0 0 0 0 0 0 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 64 19 62 31 61 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 34 19 38 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 0 0 21 7 72 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 64 19 62 31 61 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 113 12 0 0 0 0 0 122 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 49 19 54 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 58 19 63 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 92 19 93 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 77 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 0 25 0 14 7 86 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 112 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 79 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 119 23 0 0 0 0 0 44 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 75 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 116 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 39 19 40 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 0 0 21 7 118 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 107 12 0 0 0 0 0 108 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 60 19 59 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 81 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 37 19 114 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 113 12 0 0 0 0 0 122 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 102 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 65 23 0 0 0 0 0 76 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 73 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 34 19 50 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 10 0 94 19 95 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 103 12 0 0 0 0 0 104 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 58 19 63 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 116 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 84 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 78 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 84 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 88 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 37 19 114 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 73 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 34 19 38 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 60 19 59 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 37 19 55 45 41 0 0 0 0 0 29 0 0 0 0 0 11 0 0 0
2 3 4 10 0 49 19 54 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 34 19 50 45 41 0 0 0 0 0 29 0 0 0 0 0 11 0 0 0
2 3 4 0 0 21 7 73 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 85 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 10 0 37 19 87 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 109 12 0 0 0 0 0 110 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 91 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 66 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 84 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 100 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 82 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 60 19 59 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 78 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 103 12 0 0 0 0 0 104 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 116 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 99 23 0 0 0 0 0 0 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 46 19 48 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 78 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 37 19 55 45 41 0 0 0 0 0 29 0 0 0 0 0 11 0 0 0
2 3 4 0 0 21 7 100 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 34 19 50 45 41 0 0 0 0 0 29 0 0 0 0 0 11 0 0 0
2 3 0 25 0 14 7 84 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 66 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 113 12 0 0 0 0 0 122 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 98 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 96 19 97 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 0 25 0 14 7 85 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 10 0 37 19 55 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 0 0 21 7 88 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 34 19 38 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 0 25 0 14 7 89 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 121 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 53 19 52 31 51 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 78 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 105 12 0 0 0 0 0 106 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 92 19 93 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 112 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 101 12 0 0 0 0 0 111 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 101 12 0 0 0 0 0 111 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 121 23 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 99 23 0 0 0 0 0 0 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 53 19 52 31 51 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 49 19 54 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 72 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 96 19 97 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 0 0 21 7 72 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 100 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 83 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 82 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 105 12 0 0 0 0 0 106 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 88 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 75 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 0 25 0 14 7 86 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 109 12 0 0 0 0 0 110 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 98 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 113 12 0 0 0 0 0 122 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 75 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 10 0 33 19 32 12 0 0 0 0 0 0 29 0 0 6 0 5 11 0 0 0
2 3 4 10 0 92 19 93 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 117 12 0 0 0 0 0 47 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 46 19 48 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 46 19 48 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 83 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 0 25 0 14 7 90 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 74 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 35 19 30 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 10 0 58 19 63 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 0 25 0 14 7 77 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 79 12 0 0 0 0 0 27 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 91 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 10 0 94 19 95 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 81 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 90 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 0 25 0 14 7 90 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 98 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 43 19 42 12 0 0 0 0 0 0 22 0 0 6 8 5 28 9 0 0
2 3 4 0 0 21 7 101 12 0 0 0 0 0 111 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 71 23 0 0 0 0 0 44 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 120 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 74 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 56 19 57 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 74 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 117 12 0 0 0 0 0 47 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 107 12 0 0 0 0 0 108 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 115 12 0 0 0 0 0 47 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 56 19 57 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 107 12 0 0 0 0 0 108 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 100 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 102 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 0 25 0 14 7 84 12 0 0 0 0 0 0 0 0 0 6 8 5 26 9 0 0
2 3 4 0 0 21 7 98 23 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 96 19 97 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 116 12 0 0 0 0 0 36 20 0 0 0 0 0 2 0 0 0
2 3 4 10 0 60 19 59 12 0 0 0 0 0 0 22 0 0 6 8 5 11 9 0 0
2 3 4 0 0 21 7 67 12 0 0 0 0 0 24 20 0 0 0 0 0 2 0 0 0
2 3 4 0 0 21 7 117 12 0 0 0 0 0 47 20 0 0 0 0 0 2 0 0 0
