eventVersion,eventDate,eventTimeonDay,Combined
1.08,2023-06-12,20:50:12,"ssm.amazonaws.com,PutConfigurePackageResult,-,34.194.173.106,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/3.1.1732.0,,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,AmazonInspector2-InspectorSsmPluginLinux,1.0.102.0.20230609153404,Install,0.0,4812.0,i-00977a617e088b5d6,t3.micro,2.0,amazon,us-east-1,us-east-1a,x86_64,[{'action': '> download manifest', 'timing': 0, 'result': 0}, {'action': '< download manifest', 'timing': 2101, 'result': 0}, {'action': '> prepare Install', 'timing': 3687, 'result': 0}, {'action': '> determine update type', 'timing': 3687, 'result': 0}, {'action': '< determine update type', 'timing': 3687, 'result': 0}, {'action': '> determine version to install', 'timing': 3687, 'result': 0}, {'action': '< determine version to install', 'timing': 3687, 'result': 0}, {'action': '> ensure package is locally available', 'timing': 3687, 'result': 0}, {'action': '> ensure package is available locally', 'timing': 3687, 'result': 0}, {'action': '> Validate Package', 'timing': 3687, 'result': 0}, {'action': '> Validate Package', 'timing': 3687, 'result': 0}, {'action': '< Validate Package', 'timing': 3687, 'result': 0}, {'action': '< ensure package is available locally', 'timing': 3687, 'result': 0}, {'action': '< Validate Package', 'timing': 3687, 'result': 0}, {'action': '> download artifact', 'timing': 3687, 'result': 0}, {'action': '> download artifact', 'timing': 3687, 'result': 0}, {'action': '< download artifact', 'timing': 3933, 'result': 0}, {'action': '< download artifact', 'timing': 3957, 'result': 0}, {'action': '> Validate Package', 'timing': 3957, 'result': 0}, {'action': '> Validate Package', 'timing': 3957, 'result': 0}, {'action': '< Validate Package', 'timing': 3957, 'result': 0}, {'action': '> isPackageSupported', 'timing': 3957, 'result': 0}, {'action': '< isPackageSupported', 'timing': 3957, 'result': 0}, {'action': '< Validate Package', 'timing': 3957, 'result': 0}, {'action': '< ensure package is locally available', 'timing': 3957, 'result': 0}, {'action': '> ensure old package is locally available', 'timing': 3957, 'result': 0}, {'action': '< ensure old package is locally available', 'timing': 3957, 'result': 0}, {'action': '< prepare Install', 'timing': 3957, 'result': 0}, {'action': '> check if already installed', 'timing': 3957, 'result': 1}, {'action': '< check if already installed', 'timing': 3958, 'result': 1}, {'action': '> execute configure - state: None', 'timing': 3958, 'result': 0}, {'action': '> install AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404. rollback: false; in-place update: false', 'timing': 3958, 'result': 0}, {'action': '> set install state install AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404 - state: Installing', 'timing': 3958, 'result': 0}, {'action': '< set install state install AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404 - state: Installing', 'timing': 3958, 'result': 0}, {'action': '> execute action: install', 'timing': 3958, 'result': 0}, {'action': '< execute action: install', 'timing': 4811, 'result': 0}, {'action': '> validate AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404 - rollback: false', 'timing': 4811, 'result': 0}, {'action': '> execute action: validate', 'timing': 4811, 'result': 0}, {'action': '< execute action: validate', 'timing': 4811, 'result': 0}, {'action': '> set install state install AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404 - state: Installed', 'timing': 4811, 'result': 0}, {'action': '< set install state install AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404 - state: Installed', 'timing': 4811, 'result': 0}, {'action': '< install AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404. rollback: false; in-place update: false', 'timing': 4811, 'result': 0}, {'action': '< validate AmazonInspector2-InspectorSsmPluginLinux/1.0.102.0.20230609153404 - rollback: false', 'timing': 4811, 'result': 0}, {'action': '< execute configure - state: None', 'timing': 4811, 'result': 0}],-,nan,AssumedRole,AROASTVZ7URXQJSHCZ55Y:i-00977a617e088b5d6,arn:aws:sts::179704931439:assumed-role/stratus-red-team-usr-data-role/i-00977a617e088b5d6,179704931439,ASIASTVZ7URX45I7LRM2,Role,AROASTVZ7URXQJSHCZ55Y,arn:aws:iam::179704931439:role/stratus-red-team-usr-data-role,179704931439.0,stratus-red-team-usr-data-role,2023-06-12T20:47:46Z,False,2.0,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ssm.us-east-1.amazonaws.com"
1.08,2023-06-12,20:50:05,"ssm.amazonaws.com,UpdateInstanceAssociationStatus,-,34.194.173.106,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,i-00977a617e088b5d6,6fbafe6c-bdab-4199-ab45-3bfe94fa74d7,Jun 12, 2023, 8:50:05 PM,Pending,Association is pending,-,nan,AssumedRole,AROASTVZ7URXQJSHCZ55Y:i-00977a617e088b5d6,arn:aws:sts::179704931439:assumed-role/stratus-red-team-usr-data-role/i-00977a617e088b5d6,179704931439,ASIASTVZ7URX45I7LRM2,Role,AROASTVZ7URXQJSHCZ55Y,arn:aws:iam::179704931439:role/stratus-red-team-usr-data-role,179704931439.0,stratus-red-team-usr-data-role,2023-06-12T20:47:46Z,False,2.0,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ssm.us-east-1.amazonaws.com"
1.08,2023-06-12,20:50:05,"ssm.amazonaws.com,UpdateInstanceAssociationStatus,-,34.194.173.106,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,i-00977a617e088b5d6,6fbafe6c-bdab-4199-ab45-3bfe94fa74d7,Jun 12, 2023, 8:50:05 PM,InProgress,Executing association,-,nan,AssumedRole,AROASTVZ7URXQJSHCZ55Y:i-00977a617e088b5d6,arn:aws:sts::179704931439:assumed-role/stratus-red-team-usr-data-role/i-00977a617e088b5d6,179704931439,ASIASTVZ7URX45I7LRM2,Role,AROASTVZ7URXQJSHCZ55Y,arn:aws:iam::179704931439:role/stratus-red-team-usr-data-role,179704931439.0,stratus-red-team-usr-data-role,2023-06-12T20:47:46Z,False,2.0,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ssm.us-east-1.amazonaws.com"
1.08,2023-06-12,20:49:58,"ssm.amazonaws.com,UpdateInstanceInformation,-,34.194.173.106,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,i-00977a617e088b5d6,3.1.1732.0,Active,Linux,Amazon Linux,2.0,10.0.1.10,ip-10-0-1-10.ec2.internal,amazon-ssm-agent,-,nan,AssumedRole,AROASTVZ7URXQJSHCZ55Y:i-00977a617e088b5d6,arn:aws:sts::179704931439:assumed-role/stratus-red-team-usr-data-role/i-00977a617e088b5d6,179704931439,ASIASTVZ7URX45I7LRM2,Role,AROASTVZ7URXQJSHCZ55Y,arn:aws:iam::179704931439:role/stratus-red-team-usr-data-role,179704931439.0,stratus-red-team-usr-data-role,2023-06-12T20:47:46Z,False,2.0,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ssm.us-east-1.amazonaws.com"
1.08,2023-06-12,20:49:57,"ssm.amazonaws.com,UpdateInstanceInformation,-,34.194.173.106,aws-sdk-go/1.41.4 (go1.18.3; linux; amd64) amazon-ssm-agent/,,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,i-00977a617e088b5d6,3.1.1732.0,Linux,amazon-ssm-agent,-,nan,AssumedRole,AROASTVZ7URXQJSHCZ55Y:i-00977a617e088b5d6,arn:aws:sts::179704931439:assumed-role/stratus-red-team-usr-data-role/i-00977a617e088b5d6,179704931439,ASIASTVZ7URX45I7LRM2,Role,AROASTVZ7URXQJSHCZ55Y,arn:aws:iam::179704931439:role/stratus-red-team-usr-data-role,179704931439.0,stratus-red-team-usr-data-role,2023-06-12T20:47:46Z,False,2.0,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ssm.us-east-1.amazonaws.com"
1.08,2023-06-12,20:49:44,"ec2.amazonaws.com,CreateRoute,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,6d4082be-eab1-476e-b696-f0e45d76053a,True,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,rtb-0fa0b455cabf8b3aa,0.0.0.0/0,nat-08aa0e7587f4f1819,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:46,"ec2.amazonaws.com,SharedSnapshotVolumeCreated,-,ec2.amazonaws.com,ec2.amazonaws.com,,-,-,False,AwsServiceEvent,True,179704931439,Management,-,nan,nan,,-,snap-0e2a56c45491e79b2,179704931439,-,"
1.08,2023-06-12,20:47:44,"ec2.amazonaws.com,RunInstances,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,f47728eb-4280-4370-8c6e-8a109facb712,[{'instanceId': 'i-00977a617e088b5d6', 'imageId': 'ami-04dd3966dd460bfa0', 'currentInstanceBootMode': 'legacy-bios', 'instanceState': {'code': 0, 'name': 'pending'}, 'privateDnsName': 'ip-10-0-1-10.ec2.internal', 'amiLaunchIndex': 0, 'productCodes': {}, 'instanceType': 't3.micro', 'launchTime': 1686602864000, 'placement': {'availabilityZone': 'us-east-1a', 'tenancy': 'default'}, 'monitoring': {'state': 'disabled'}, 'subnetId': 'subnet-0582a823fe2cc371c', 'vpcId': 'vpc-0973043f23fea1369', 'privateIpAddress': '10.0.1.10', 'stateReason': {'code': 'pending', 'message': 'pending'}, 'architecture': 'x86_64', 'rootDeviceType': 'ebs', 'rootDeviceName': '/dev/xvda', 'blockDeviceMapping': {}, 'virtualizationType': 'hvm', 'hypervisor': 'xen', 'tagSet': {'items': [{'key': 'StratusRedTeam', 'value': 'true'}]}, 'clientToken': '9B7CEA75-8DD8-434F-8B23-7B5787D32C35', 'groupSet': {'items': [{'groupId': 'sg-00761af2eed3530c6'}]}, 'sourceDestCheck': True, 'networkInterfaceSet': {'items': [{'networkInterfaceId': 'eni-0b7fd4d859640383c', 'subnetId': 'subnet-0582a823fe2cc371c', 'vpcId': 'vpc-0973043f23fea1369', 'ownerId': '179704931439', 'status': 'in-use', 'macAddress': '0e:f5:9c:12:6e:c5', 'privateIpAddress': '10.0.1.10', 'sourceDestCheck': True, 'interfaceType': 'interface', 'groupSet': {'items': [{'groupId': 'sg-00761af2eed3530c6'}]}, 'attachment': {'attachmentId': 'eni-attach-07ca6a6df4d1037be', 'deviceIndex': 0, 'networkCardIndex': 0, 'status': 'attaching', 'attachTime': 1686602864000, 'deleteOnTermination': False}, 'privateIpAddressesSet': {'item': [{'privateIpAddress': '10.0.1.10', 'primary': True}]}, 'ipv6AddressesSet': {}, 'tagSet': {}}]}, 'iamInstanceProfile': {'arn': 'arn:aws:iam::179704931439:instance-profile/stratus-red-team-usr-data-instance', 'id': 'AIPASTVZ7URX7R2Z3UIQP'}, 'ebsOptimized': False, 'enaSupport': True, 'cpuOptions': {'coreCount': 1, 'threadsPerCore': 2}, 'capacityReservationSpecification': {'capacityReservationPreference': 'open'}, 'hibernationOptions': {'configured': False}, 'enclaveOptions': {'enabled': False}, 'metadataOptions': {'state': 'pending', 'httpTokens': 'optional', 'httpPutResponseHopLimit': 1, 'httpEndpoint': 'enabled', 'httpProtocolIpv4': 'enabled', 'httpProtocolIpv6': 'disabled', 'instanceMetadataTags': 'disabled'}, 'maintenanceOptions': {'autoRecovery': 'default'}, 'privateDnsNameOptions': {'hostnameType': 'ip-name', 'enableResourceNameDnsARecord': False, 'enableResourceNameDnsAAAARecord': False}}],r-075e56e4103054034,179704931439.0,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,[{'imageId': 'ami-04dd3966dd460bfa0', 'minCount': 1, 'maxCount': 1}],<sensitiveDataRemoved>,t3.micro,False,False,False,9B7CEA75-8DD8-434F-8B23-7B5787D32C35,[{'networkInterfaceId': 'eni-0b7fd4d859640383c', 'deviceIndex': 0, 'deleteOnTermination': False}],stratus-red-team-usr-data-instance,False,[{'resourceType': 'instance', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}]}],unlimited,False,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:40,"ec2.amazonaws.com,RunInstances,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,,-,-,False,AwsApiCall,True,179704931439,Management,-,Client.InvalidParameterValue,Value (stratus-red-team-usr-data-instance) for parameter iamInstanceProfile.name is invalid. Invalid IAM Instance Profile name,[{'imageId': 'ami-04dd3966dd460bfa0', 'minCount': 1, 'maxCount': 1}],<sensitiveDataRemoved>,t3.micro,False,False,False,791D483E-CA67-41B9-9AC6-DFE24D054CE4,[{'networkInterfaceId': 'eni-0b7fd4d859640383c', 'deviceIndex': 0, 'deleteOnTermination': False}],stratus-red-team-usr-data-instance,False,[{'resourceType': 'instance', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}]}],unlimited,False,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:38,"ec2.amazonaws.com,RunInstances,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,,-,-,False,AwsApiCall,True,179704931439,Management,-,Client.InvalidParameterValue,Value (stratus-red-team-usr-data-instance) for parameter iamInstanceProfile.name is invalid. Invalid IAM Instance Profile name,[{'imageId': 'ami-04dd3966dd460bfa0', 'minCount': 1, 'maxCount': 1}],<sensitiveDataRemoved>,t3.micro,False,False,False,C9B91576-BFA1-4769-90A9-43D0DA5D5DD6,[{'networkInterfaceId': 'eni-0b7fd4d859640383c', 'deviceIndex': 0, 'deleteOnTermination': False}],stratus-red-team-usr-data-instance,False,[{'resourceType': 'instance', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}]}],unlimited,False,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:37,"ec2.amazonaws.com,RunInstances,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,,-,-,False,AwsApiCall,True,179704931439,Management,-,Client.InvalidParameterValue,Value (stratus-red-team-usr-data-instance) for parameter iamInstanceProfile.name is invalid. Invalid IAM Instance Profile name,[{'imageId': 'ami-04dd3966dd460bfa0', 'minCount': 1, 'maxCount': 1}],<sensitiveDataRemoved>,t3.micro,False,False,False,1E248047-6F1D-4F66-AA3D-96E0E5DBEB6F,[{'networkInterfaceId': 'eni-0b7fd4d859640383c', 'deviceIndex': 0, 'deleteOnTermination': False}],stratus-red-team-usr-data-instance,False,[{'resourceType': 'instance', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}]}],unlimited,False,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:35,"ec2.amazonaws.com,AssociateRouteTable,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,af376bba-09e4-4274-abfc-825302393f77,rtbassoc-0317b23215695abb4,associated,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,rtb-0fa0b455cabf8b3aa,subnet-0582a823fe2cc371c,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:35,"ec2.amazonaws.com,AssociateRouteTable,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,2312934b-5f24-4ce8-8f72-c480f02d0d37,rtbassoc-0ad19cc96844e8640,associated,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,rtb-0082e4a38edacc07c,subnet-0655451d2ac39dd57,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:35,"ec2.amazonaws.com,CreateNetworkInterface,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,c739d4d0-88d7-460c-89de-78b7cb9c1ea0,eni-0b7fd4d859640383c,subnet-0582a823fe2cc371c,vpc-0973043f23fea1369,us-east-1a,179704931439.0,AIDASTVZ7URXQQI3FNCKT,False,pending,0e:f5:9c:12:6e:c5,10.0.1.10,True,interface,[{'groupId': 'sg-00761af2eed3530c6', 'groupName': 'default'}],[{'privateIpAddress': '10.0.1.10', 'primary': True}],[{'key': 'StratusRedTeam', 'value': 'true'}],-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,D7089AD2-D6F0-40AA-A87E-EF7F14E85780,[{'resourceType': 'network-interface', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}]}],subnet-0582a823fe2cc371c,[{'privateIpAddress': '10.0.1.10', 'primary': True}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:35,"ec2.amazonaws.com,CreateNatGateway,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,http://ec2.amazonaws.com/doc/2016-11-15/,public,subnet-0655451d2ac39dd57,[{'value': True, 'key': 'StratusRedTeam'}, {'value': 'stratus-red-team-usr-data-vpc-us-east-1a', 'key': 'Name'}],True,eipalloc-03e5e3ccedb72dc76,associating,2023-06-12T20:47:35.000Z,vpc-0973043f23fea1369,nat-08aa0e7587f4f1819,pending,430f8371-b914-4947-81be-c5cb84b3c5b2,2C83BFD7-07F2-46AD-86BC-B87CC2B13CDA,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,public,eipalloc-03e5e3ccedb72dc76,subnet-0655451d2ac39dd57,2C83BFD7-07F2-46AD-86BC-B87CC2B13CDA,natgateway,1.0,[{'Value': True, 'tag': 1, 'Key': 'StratusRedTeam'}, {'Value': 'stratus-red-team-usr-data-vpc-us-east-1a', 'tag': 2, 'Key': 'Name'}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:35,"ec2.amazonaws.com,CreateRoute,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,aa30ae65-d113-4146-aaeb-f0d2f65dd117,True,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,rtb-0082e4a38edacc07c,0.0.0.0/0,igw-0116ccca05cf89c8b,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:34,"ec2.amazonaws.com,CreateInternetGateway,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,2138507f-a2f7-4aeb-9ada-7239d245f9a1,igw-0116ccca05cf89c8b,179704931439.0,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-usr-data-vpc'}],-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,[{'resourceType': 'internet-gateway', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-usr-data-vpc'}]}],-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:34,"ec2.amazonaws.com,CreateSubnet,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,80bf8ac5-43d0-489b-8d3a-d88d2e139f78,subnet-0655451d2ac39dd57,arn:aws:ec2:us-east-1:179704931439:subnet/subnet-0655451d2ac39dd57,available,vpc-0973043f23fea1369,10.0.128.0/24,251.0,us-east-1a,use1-az6,179704931439.0,False,False,False,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-usr-data-vpc-public-us-east-1a'}],ip-name,False,False,False,False,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,[{'resourceType': 'subnet', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-usr-data-vpc-public-us-east-1a'}]}],vpc-0973043f23fea1369,10.0.128.0/24,us-east-1a,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:34,"ec2.amazonaws.com,AttachInternetGateway,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,1af92a5a-8a8a-407f-abc7-539adc5bbb42,True,-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,vpc-0973043f23fea1369,igw-0116ccca05cf89c8b,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-06-12,20:47:34,"ec2.amazonaws.com,CreateRouteTable,-,198.102.159.148,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_e310e56b-ff39-4627-b583-a30c67741fa0 HashiCorp-terraform-exec/0.17.3,fa7b2188-c3dd-44e3-8beb-a531452fce5b,rtb-0082e4a38edacc07c,vpc-0973043f23fea1369,179704931439.0,[{'destinationCidrBlock': '10.0.0.0/16', 'gatewayId': 'local', 'state': 'active', 'origin': 'CreateRouteTable'}],[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-usr-data-vpc-public'}],-,-,False,AwsApiCall,True,179704931439,Management,-,nan,nan,[{'resourceType': 'route-table', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-usr-data-vpc-public'}]}],vpc-0973043f23fea1369,-,nan,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
