eventVersion,eventDate,eventTimeonDay,Combined
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateSubnet,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,f9098a15-e680-47cd-ba17-cbd3e288475f,subnet-047ea9373e751d62c,arn:aws:ec2:us-east-1:179704931439:subnet/subnet-047ea9373e751d62c,available,vpc-0cf8bca1a195c29b3,10.0.128.0/24,251.0,us-east-1a,use1-az6,179704931439.0,False,False,False,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public-us-east-1a'}],ip-name,False,False,False,False,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,[{'resourceType': 'subnet', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public-us-east-1a'}]}],vpc-0cf8bca1a195c29b3,10.0.128.0/24,us-east-1a,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateRouteTable,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,f2659112-b8e3-4559-850d-1889a00679d3,rtb-04267d21463b7eb92,vpc-0cf8bca1a195c29b3,179704931439.0,[{'destinationCidrBlock': '10.0.0.0/16', 'gatewayId': 'local', 'state': 'active', 'origin': 'CreateRouteTable'}],[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}],-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,[{'resourceType': 'route-table', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}]}],vpc-0cf8bca1a195c29b3,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateRouteTable,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,69ef37d7-b2c2-4cc0-ab3a-385b567b8b22,rtb-0c44012438baad38e,vpc-0cf8bca1a195c29b3,179704931439.0,[{'destinationCidrBlock': '10.0.0.0/16', 'gatewayId': 'local', 'state': 'active', 'origin': 'CreateRouteTable'}],[{'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public'}, {'key': 'StratusRedTeam', 'value': 'true'}],-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,[{'resourceType': 'route-table', 'tags': [{'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-public'}, {'key': 'StratusRedTeam', 'value': 'true'}]}],vpc-0cf8bca1a195c29b3,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateSubnet,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,25c5597d-65e7-4b7e-b6bd-dbdfdf11f0a2,subnet-04bda1b4a4394314d,arn:aws:ec2:us-east-1:179704931439:subnet/subnet-04bda1b4a4394314d,available,vpc-0cf8bca1a195c29b3,10.0.1.0/24,251.0,us-east-1a,use1-az6,179704931439.0,False,False,False,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}],ip-name,False,False,False,False,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,[{'resourceType': 'subnet', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc-private-us-east-1a'}]}],vpc-0cf8bca1a195c29b3,10.0.1.0/24,us-east-1a,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,CreateInternetGateway,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,5844cbe0-a429-44cb-811c-9ca7da83586d,igw-0c10d15c18856a0b7,179704931439.0,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}],-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,[{'resourceType': 'internet-gateway', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}]}],TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:12,"ec2.amazonaws.com,AttachInternetGateway,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,bdd4bb56-ff17-40d3-9b6a-dcbaf40ebb4d,True,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,vpc-0cf8bca1a195c29b3,igw-0c10d15c18856a0b7,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
1.08,2023-07-06,21:01:11,"iam.amazonaws.com,TagInstanceProfile,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,stratus-red-team-ec2-steal-credentials-instance,[{'key': 'StratusRedTeam', 'value': 'true'}],TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:11,"iam.amazonaws.com,AddRoleToInstanceProfile,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,stratus-red-team-ec2-steal-credentials-instance,stratus-red-team-ec2-steal-credentials-role,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:10,"iam.amazonaws.com,CreateInstanceProfile,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,AIPASTVZ7URX6K3UZFKFO,arn:aws:iam::179704931439:instance-profile/stratus-red-team-ec2-steal-credentials-instance,[],[{'key': 'StratusRedTeam', 'value': 'true'}],/,stratus-red-team-ec2-steal-credentials-instance,Jul 6, 2023 9:01:10 PM,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,stratus-red-team-ec2-steal-credentials-instance,[{'key': 'StratusRedTeam', 'value': 'true'}],/,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:10,"iam.amazonaws.com,AttachRolePolicy,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,stratus-red-team-ec2-steal-credentials-role,arn:aws:iam::aws:policy/AmazonSSMManagedInstanceCore,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,iam.amazonaws.com"
1.08,2023-07-06,21:01:09,"ec2.amazonaws.com,CreateVpc,-,198.102.159.146,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; windows; amd64) stratus-red-team_5539f2e5-5c36-4801-83ed-3a30be7ffc38 HashiCorp-terraform-exec/0.17.3,-,-,False,AwsApiCall,True,179704931439,Management,nan,nan,nan,364585bd-84e2-4247-8292-9fbe27dd0898,vpc-0cf8bca1a195c29b3,pending,179704931439.0,10.0.0.0/16,[{'cidrBlock': '10.0.0.0/16', 'associationId': 'vpc-cidr-assoc-0761fc79740a88955', 'cidrBlockState': {'state': 'associated'}}],dopt-923c24f0,default,[{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}],False,-,-,IAMUser,AIDASTVZ7URXQQI3FNCKT,arn:aws:iam::179704931439:user/mprerana,179704931439,AKIASTVZ7URXXSGSJ373,mprerana,-,[{'resourceType': 'vpc', 'tags': [{'key': 'StratusRedTeam', 'value': 'true'}, {'key': 'Name', 'value': 'stratus-red-team-ec2-steal-credentials-vpc'}]}],10.0.0.0/16,default,False,TLSv1.2,ECDHE-RSA-AES128-GCM-SHA256,ec2.us-east-1.amazonaws.com"
